date,year,month,day,day_of_week,draw_sequence,number,digit_1,digit_2,digit_3,sum,is_double,is_triple,has_payout_data,is_bonus_draw
2015-12-30,2015,12,30,Wednesday,1,573,5,7,3,15,False,False,True,False
2016-12-20,2016,12,20,Tuesday,1,472,4,7,2,13,False,False,True,False
2015-12-29,2015,12,29,Tuesday,1,981,9,8,1,18,False,False,True,False
2016-12-19,2016,12,19,Monday,1,097,0,9,7,16,False,False,True,False
2015-12-28,2015,12,28,Monday,1,108,1,0,8,9,False,False,True,False
2016-12-18,2016,12,18,Sunday,1,599,5,9,9,23,True,False,True,False
2015-12-27,2015,12,27,Sunday,1,984,9,8,4,21,False,False,True,False
2016-12-17,2016,12,17,Saturday,1,228,2,2,8,12,True,False,True,False
2015-12-26,2015,12,26,Saturday,1,854,8,5,4,17,False,False,True,False
2016-12-16,2016,12,16,Friday,1,531,5,3,1,9,False,False,True,False
2015-12-25,2015,12,25,Friday,1,970,9,7,0,16,False,False,True,False
2016-12-15,2016,12,15,Thursday,1,355,3,5,5,13,True,False,True,False
2015-12-24,2015,12,24,Thursday,1,885,8,8,5,21,True,False,True,False
2016-12-14,2016,12,14,Wednesday,1,682,6,8,2,16,False,False,True,False
2015-12-23,2015,12,23,Wednesday,1,146,1,4,6,11,False,False,True,False
2016-12-13,2016,12,13,Tuesday,1,211,2,1,1,4,True,False,True,False
2015-12-22,2015,12,22,Tuesday,1,466,4,6,6,16,True,False,True,False
2016-12-12,2016,12,12,Monday,1,241,2,4,1,7,False,False,True,False
2015-12-21,2015,12,21,Monday,1,123,1,2,3,6,False,False,True,False
2016-12-11,2016,12,11,Sunday,1,683,6,8,3,17,False,False,True,False
2015-12-20,2015,12,20,Sunday,1,562,5,6,2,13,False,False,True,False
2016-12-10,2016,12,10,Saturday,1,511,5,1,1,7,True,False,True,False
2015-12-19,2015,12,19,Saturday,1,452,4,5,2,11,False,False,True,False
2016-12-09,2016,12,9,Friday,1,314,3,1,4,8,False,False,True,False
2015-12-18,2015,12,18,Friday,1,906,9,0,6,15,False,False,True,False
2016-12-08,2016,12,8,Thursday,1,899,8,9,9,26,True,False,True,False
2015-12-17,2015,12,17,Thursday,1,372,3,7,2,12,False,False,True,False
2016-12-07,2016,12,7,Wednesday,1,547,5,4,7,16,False,False,True,False
2015-12-16,2015,12,16,Wednesday,1,946,9,4,6,19,False,False,True,False
2016-12-06,2016,12,6,Tuesday,1,822,8,2,2,12,True,False,True,False
2015-12-15,2015,12,15,Tuesday,1,599,5,9,9,23,True,False,True,False
2016-12-05,2016,12,5,Monday,1,162,1,6,2,9,False,False,True,False
2015-12-14,2015,12,14,Monday,1,925,9,2,5,16,False,False,True,False
2016-12-04,2016,12,4,Sunday,1,465,4,6,5,15,False,False,True,False
2015-12-13,2015,12,13,Sunday,1,436,4,3,6,13,False,False,True,False
2016-12-03,2016,12,3,Saturday,1,488,4,8,8,20,True,False,True,False
2015-12-12,2015,12,12,Saturday,1,066,0,6,6,12,True,False,True,False
2016-12-02,2016,12,2,Friday,1,269,2,6,9,17,False,False,True,False
2015-12-11,2015,12,11,Friday,1,319,3,1,9,13,False,False,True,False
2016-12-01,2016,12,1,Thursday,1,741,7,4,1,12,False,False,True,False
2015-12-10,2015,12,10,Thursday,1,495,4,9,5,18,False,False,True,False
2016-11-30,2016,11,30,Wednesday,1,912,9,1,2,12,False,False,True,False
2015-12-09,2015,12,9,Wednesday,1,604,6,0,4,10,False,False,True,False
2016-11-29,2016,11,29,Tuesday,1,773,7,7,3,17,True,False,True,False
2015-12-08,2015,12,8,Tuesday,1,194,1,9,4,14,False,False,True,False
2016-11-28,2016,11,28,Monday,1,435,4,3,5,12,False,False,True,False
2015-12-07,2015,12,7,Monday,1,382,3,8,2,13,False,False,True,False
2016-11-27,2016,11,27,Sunday,1,504,5,0,4,9,False,False,True,False
2015-12-06,2015,12,6,Sunday,1,075,0,7,5,12,False,False,True,False
2016-11-26,2016,11,26,Saturday,1,973,9,7,3,19,False,False,True,False
2015-12-05,2015,12,5,Saturday,1,309,3,0,9,12,False,False,True,False
2016-11-25,2016,11,25,Friday,1,595,5,9,5,19,True,False,True,False
2015-12-04,2015,12,4,Friday,1,847,8,4,7,19,False,False,True,False
2016-11-24,2016,11,24,Thursday,1,281,2,8,1,11,False,False,True,False
2015-12-03,2015,12,3,Thursday,1,911,9,1,1,11,True,False,True,False
2016-11-23,2016,11,23,Wednesday,1,227,2,2,7,11,True,False,True,False
2015-12-02,2015,12,2,Wednesday,1,668,6,6,8,20,True,False,True,False
2016-11-22,2016,11,22,Tuesday,1,128,1,2,8,11,False,False,True,False
2015-12-01,2015,12,1,Tuesday,1,711,7,1,1,9,True,False,True,False
2015-11-30,2015,11,30,Monday,1,216,2,1,6,9,False,False,True,False
2016-11-21,2016,11,21,Monday,1,999,9,9,9,27,False,True,True,False
2015-11-29,2015,11,29,Sunday,1,027,0,2,7,9,False,False,True,False
2016-11-20,2016,11,20,Sunday,1,537,5,3,7,15,False,False,True,False
2014-12-26,2014,12,26,Friday,1,258,2,5,8,15,False,False,True,False
2016-11-01,2016,11,1,Tuesday,1,354,3,5,4,12,False,False,True,False
2015-11-09,2015,11,9,Monday,1,314,3,1,4,8,False,False,True,False
2014-12-25,2014,12,25,Thursday,1,085,0,8,5,13,False,False,True,False
2016-10-31,2016,10,31,Monday,1,641,6,4,1,11,False,False,True,False
2015-11-08,2015,11,8,Sunday,1,707,7,0,7,14,True,False,True,False
2014-12-24,2014,12,24,Wednesday,1,246,2,4,6,12,False,False,True,False
2016-10-30,2016,10,30,Sunday,1,667,6,6,7,19,True,False,True,False
2015-11-07,2015,11,7,Saturday,1,183,1,8,3,12,False,False,True,False
2014-12-23,2014,12,23,Tuesday,1,623,6,2,3,11,False,False,True,False
2016-10-29,2016,10,29,Saturday,1,626,6,2,6,14,True,False,True,False
2015-11-06,2015,11,6,Friday,1,365,3,6,5,14,False,False,True,False
2014-12-22,2014,12,22,Monday,1,871,8,7,1,16,False,False,True,False
2016-10-28,2016,10,28,Friday,1,438,4,3,8,15,False,False,True,False
2015-11-05,2015,11,5,Thursday,1,222,2,2,2,6,False,True,True,False
2014-12-21,2014,12,21,Sunday,1,149,1,4,9,14,False,False,True,False
2016-10-27,2016,10,27,Thursday,1,584,5,8,4,17,False,False,True,False
2015-11-04,2015,11,4,Wednesday,1,748,7,4,8,19,False,False,True,False
2014-12-20,2014,12,20,Saturday,1,306,3,0,6,9,False,False,True,False
2016-10-26,2016,10,26,Wednesday,1,042,0,4,2,6,False,False,True,False
2015-11-03,2015,11,3,Tuesday,1,647,6,4,7,17,False,False,True,False
2014-12-19,2014,12,19,Friday,1,597,5,9,7,21,False,False,True,False
2016-10-25,2016,10,25,Tuesday,1,788,7,8,8,23,True,False,True,False
2015-11-02,2015,11,2,Monday,1,728,7,2,8,17,False,False,True,False
2014-12-18,2014,12,18,Thursday,1,693,6,9,3,18,False,False,True,False
2016-10-24,2016,10,24,Monday,1,996,9,9,6,24,True,False,True,False
2015-11-01,2015,11,1,Sunday,1,890,8,9,0,17,False,False,True,False
2014-12-17,2014,12,17,Wednesday,1,411,4,1,1,6,True,False,True,False
2016-10-23,2016,10,23,Sunday,1,921,9,2,1,12,False,False,True,False
2015-10-31,2015,10,31,Saturday,1,951,9,5,1,15,False,False,True,False
2014-12-16,2014,12,16,Tuesday,1,414,4,1,4,9,True,False,True,False
2016-10-22,2016,10,22,Saturday,1,857,8,5,7,20,False,False,True,False
2015-10-30,2015,10,30,Friday,1,933,9,3,3,15,True,False,True,False
2014-12-15,2014,12,15,Monday,1,581,5,8,1,14,False,False,True,False
2016-10-21,2016,10,21,Friday,1,793,7,9,3,19,False,False,True,False
2015-10-29,2015,10,29,Thursday,1,105,1,0,5,6,False,False,True,False
2014-12-14,2014,12,14,Sunday,1,695,6,9,5,20,False,False,True,False
2016-10-20,2016,10,20,Thursday,1,320,3,2,0,5,False,False,True,False
2015-10-28,2015,10,28,Wednesday,1,862,8,6,2,16,False,False,True,False
2014-12-13,2014,12,13,Saturday,1,984,9,8,4,21,False,False,True,False
2016-10-19,2016,10,19,Wednesday,1,616,6,1,6,13,True,False,True,False
2015-10-27,2015,10,27,Tuesday,1,194,1,9,4,14,False,False,True,False
2014-12-12,2014,12,12,Friday,1,409,4,0,9,13,False,False,True,False
2015-10-26,2015,10,26,Monday,1,612,6,1,2,9,False,False,True,False
2016-10-18,2016,10,18,Tuesday,1,097,0,9,7,16,False,False,True,False
2014-12-11,2014,12,11,Thursday,1,945,9,4,5,18,False,False,True,False
2015-10-25,2015,10,25,Sunday,1,171,1,7,1,9,True,False,True,False
2016-10-17,2016,10,17,Monday,1,294,2,9,4,15,False,False,True,False
2014-12-10,2014,12,10,Wednesday,1,358,3,5,8,16,False,False,True,False
2015-10-24,2015,10,24,Saturday,1,232,2,3,2,7,True,False,True,False
2016-10-16,2016,10,16,Sunday,1,940,9,4,0,13,False,False,True,False
2014-12-09,2014,12,9,Tuesday,1,117,1,1,7,9,True,False,True,False
2015-10-23,2015,10,23,Friday,1,176,1,7,6,14,False,False,True,False
2016-10-15,2016,10,15,Saturday,1,622,6,2,2,10,True,False,True,False
2014-12-08,2014,12,8,Monday,1,177,1,7,7,15,True,False,True,False
2015-10-22,2015,10,22,Thursday,1,531,5,3,1,9,False,False,True,False
2016-10-14,2016,10,14,Friday,1,367,3,6,7,16,False,False,True,False
2014-12-07,2014,12,7,Sunday,1,725,7,2,5,14,False,False,True,False
2015-10-21,2015,10,21,Wednesday,1,728,7,2,8,17,False,False,True,False
2016-10-13,2016,10,13,Thursday,1,790,7,9,0,16,False,False,True,False
2014-12-06,2014,12,6,Saturday,1,737,7,3,7,17,True,False,True,False
2015-10-20,2015,10,20,Tuesday,1,233,2,3,3,8,True,False,True,False
2016-10-12,2016,10,12,Wednesday,1,610,6,1,0,7,False,False,True,False
2014-12-05,2014,12,5,Friday,1,724,7,2,4,13,False,False,True,False
2015-10-19,2015,10,19,Monday,1,017,0,1,7,8,False,False,True,False
2016-10-11,2016,10,11,Tuesday,1,949,9,4,9,22,True,False,True,False
2014-12-04,2014,12,4,Thursday,1,401,4,0,1,5,False,False,True,False
2015-10-18,2015,10,18,Sunday,1,781,7,8,1,16,False,False,True,False
2016-10-10,2016,10,10,Monday,1,207,2,0,7,9,False,False,True,False
2014-12-03,2014,12,3,Wednesday,1,117,1,1,7,9,True,False,True,False
2015-10-17,2015,10,17,Saturday,1,731,7,3,1,11,False,False,True,False
2016-10-09,2016,10,9,Sunday,1,311,3,1,1,5,True,False,True,False
2014-12-02,2014,12,2,Tuesday,1,585,5,8,5,18,True,False,True,False
2015-10-16,2015,10,16,Friday,1,636,6,3,6,15,True,False,True,False
2016-10-08,2016,10,8,Saturday,1,622,6,2,2,10,True,False,True,False
2014-12-01,2014,12,1,Monday,1,630,6,3,0,9,False,False,True,False
2015-10-15,2015,10,15,Thursday,1,641,6,4,1,11,False,False,True,False
2016-10-07,2016,10,7,Friday,1,718,7,1,8,16,False,False,True,False
2014-11-30,2014,11,30,Sunday,1,244,2,4,4,10,True,False,True,False
2015-10-14,2015,10,14,Wednesday,1,892,8,9,2,19,False,False,True,False
2016-10-06,2016,10,6,Thursday,1,013,0,1,3,4,False,False,True,False
2014-11-29,2014,11,29,Saturday,1,246,2,4,6,12,False,False,True,False
2015-10-13,2015,10,13,Tuesday,1,099,0,9,9,18,True,False,True,False
2016-10-05,2016,10,5,Wednesday,1,209,2,0,9,11,False,False,True,False
2014-11-28,2014,11,28,Friday,1,686,6,8,6,20,True,False,True,False
2015-10-12,2015,10,12,Monday,1,226,2,2,6,10,True,False,True,False
2012-12-31,2012,12,31,Monday,1,940,9,4,0,13,False,False,True,False
2014-11-27,2014,11,27,Thursday,1,208,2,0,8,10,False,False,True,False
2016-10-04,2016,10,4,Tuesday,1,119,1,1,9,11,True,False,True,False
2015-10-11,2015,10,11,Sunday,1,916,9,1,6,16,False,False,True,False
2012-12-30,2012,12,30,Sunday,1,005,0,0,5,5,True,False,True,False
2014-11-26,2014,11,26,Wednesday,1,265,2,6,5,13,False,False,True,False
2016-10-03,2016,10,3,Monday,1,732,7,3,2,12,False,False,True,False
2012-12-29,2012,12,29,Saturday,1,624,6,2,4,12,False,False,True,False
2015-10-10,2015,10,10,Saturday,1,971,9,7,1,17,False,False,True,False
2014-11-25,2014,11,25,Tuesday,1,346,3,4,6,13,False,False,True,False
2016-10-02,2016,10,2,Sunday,1,457,4,5,7,16,False,False,True,False
2012-12-28,2012,12,28,Friday,1,849,8,4,9,21,False,False,True,False
2015-10-09,2015,10,9,Friday,1,981,9,8,1,18,False,False,True,False
2012-12-27,2012,12,27,Thursday,1,772,7,7,2,16,True,False,True,False
2014-11-24,2014,11,24,Monday,1,601,6,0,1,7,False,False,True,False
2016-10-01,2016,10,1,Saturday,1,019,0,1,9,10,False,False,True,False
2015-10-08,2015,10,8,Thursday,1,231,2,3,1,6,False,False,True,False
2012-12-26,2012,12,26,Wednesday,1,969,9,6,9,24,True,False,True,False
2014-11-23,2014,11,23,Sunday,1,950,9,5,0,14,False,False,True,False
2016-09-30,2016,9,30,Friday,1,677,6,7,7,20,True,False,True,False
2012-12-24,2012,12,24,Monday,1,852,8,5,2,15,False,False,True,False
2015-10-07,2015,10,7,Wednesday,1,123,1,2,3,6,False,False,True,False
2014-11-22,2014,11,22,Saturday,1,810,8,1,0,9,False,False,True,False
2016-09-29,2016,9,29,Thursday,1,680,6,8,0,14,False,False,True,False
2012-12-23,2012,12,23,Sunday,1,438,4,3,8,15,False,False,True,False
2015-10-06,2015,10,6,Tuesday,1,165,1,6,5,12,False,False,True,False
2010-12-31,2010,12,31,Friday,1,844,8,4,4,16,True,False,True,False
2014-11-21,2014,11,21,Friday,1,909,9,0,9,18,True,False,True,False
2016-09-28,2016,9,28,Wednesday,1,383,3,8,3,14,True,False,True,False
2012-12-22,2012,12,22,Saturday,1,555,5,5,5,15,False,True,True,False
2010-12-30,2010,12,30,Thursday,1,129,1,2,9,12,False,False,True,False
2015-10-05,2015,10,5,Monday,1,526,5,2,6,13,False,False,True,False
2012-12-21,2012,12,21,Friday,1,689,6,8,9,23,False,False,True,False
2014-11-20,2014,11,20,Thursday,1,721,7,2,1,10,False,False,True,False
2016-09-27,2016,9,27,Tuesday,1,932,9,3,2,14,False,False,True,False
2010-12-29,2010,12,29,Wednesday,1,589,5,8,9,22,False,False,True,False
2015-10-04,2015,10,4,Sunday,1,116,1,1,6,8,True,False,True,False
2012-12-20,2012,12,20,Thursday,1,352,3,5,2,10,False,False,True,False
2013-12-31,2013,12,31,Tuesday,1,032,0,3,2,5,False,False,True,False
2010-12-28,2010,12,28,Tuesday,1,742,7,4,2,13,False,False,True,False
2014-11-19,2014,11,19,Wednesday,1,144,1,4,4,9,True,False,True,False
2016-09-26,2016,9,26,Monday,1,989,9,8,9,26,True,False,True,False
2012-12-19,2012,12,19,Wednesday,1,468,4,6,8,18,False,False,True,False
2015-10-03,2015,10,3,Saturday,1,180,1,8,0,9,False,False,True,False
2013-12-30,2013,12,30,Monday,1,054,0,5,4,9,False,False,True,False
2010-12-27,2010,12,27,Monday,1,649,6,4,9,19,False,False,True,False
2014-11-18,2014,11,18,Tuesday,1,579,5,7,9,21,False,False,True,False
2016-09-25,2016,9,25,Sunday,1,724,7,2,4,13,False,False,True,False
2012-12-18,2012,12,18,Tuesday,1,182,1,8,2,11,False,False,True,False
2013-12-29,2013,12,29,Sunday,1,907,9,0,7,16,False,False,True,False
2010-12-26,2010,12,26,Sunday,1,256,2,5,6,13,False,False,True,False
2015-10-02,2015,10,2,Friday,1,263,2,6,3,11,False,False,True,False
2014-11-17,2014,11,17,Monday,1,208,2,0,8,10,False,False,True,False
2012-12-17,2012,12,17,Monday,1,309,3,0,9,12,False,False,True,False
2013-12-28,2013,12,28,Saturday,1,021,0,2,1,3,False,False,True,False
2016-09-24,2016,9,24,Saturday,1,225,2,2,5,9,True,False,True,False
2010-12-24,2010,12,24,Friday,1,066,0,6,6,12,True,False,True,False
2015-10-01,2015,10,1,Thursday,1,497,4,9,7,20,False,False,True,False
2012-12-16,2012,12,16,Sunday,1,833,8,3,3,14,True,False,True,False
2013-12-27,2013,12,27,Friday,1,378,3,7,8,18,False,False,True,False
2014-11-16,2014,11,16,Sunday,1,560,5,6,0,11,False,False,True,False
2010-12-23,2010,12,23,Thursday,1,948,9,4,8,21,False,False,True,False
2016-09-23,2016,9,23,Friday,1,148,1,4,8,13,False,False,True,False
2012-12-15,2012,12,15,Saturday,1,908,9,0,8,17,False,False,True,False
2015-09-30,2015,9,30,Wednesday,1,937,9,3,7,19,False,False,True,False
2013-12-26,2013,12,26,Thursday,1,482,4,8,2,14,False,False,True,False
2010-12-22,2010,12,22,Wednesday,1,441,4,4,1,9,True,False,True,False
2014-11-15,2014,11,15,Saturday,1,449,4,4,9,17,True,False,True,False
2016-09-22,2016,9,22,Thursday,1,987,9,8,7,24,False,False,True,False
2012-12-14,2012,12,14,Friday,1,836,8,3,6,17,False,False,True,False
2013-12-25,2013,12,25,Wednesday,1,437,4,3,7,14,False,False,True,False
2015-09-29,2015,9,29,Tuesday,1,739,7,3,9,19,False,False,True,False
2010-12-21,2010,12,21,Tuesday,1,397,3,9,7,19,False,False,True,False
2011-12-31,2011,12,31,Saturday,1,754,7,5,4,16,False,False,True,False
2014-11-14,2014,11,14,Friday,1,735,7,3,5,15,False,False,True,False
2012-12-13,2012,12,13,Thursday,1,750,7,5,0,12,False,False,True,False
2013-12-24,2013,12,24,Tuesday,1,182,1,8,2,11,False,False,True,False
2016-09-21,2016,9,21,Wednesday,1,016,0,1,6,7,False,False,True,False
2010-12-20,2010,12,20,Monday,1,259,2,5,9,16,False,False,True,False
2011-12-30,2011,12,30,Friday,1,446,4,4,6,14,True,False,True,False
2015-09-28,2015,9,28,Monday,1,743,7,4,3,14,False,False,True,False
2012-12-12,2012,12,12,Wednesday,1,499,4,9,9,22,True,False,True,False
2013-12-23,2013,12,23,Monday,1,967,9,6,7,22,False,False,True,False
2014-11-13,2014,11,13,Thursday,1,955,9,5,5,19,True,False,True,False
2010-12-19,2010,12,19,Sunday,1,853,8,5,3,16,False,False,True,False
2011-12-29,2011,12,29,Thursday,1,060,0,6,0,6,True,False,True,False
2016-09-20,2016,9,20,Tuesday,1,812,8,1,2,11,False,False,True,False
2015-09-27,2015,9,27,Sunday,1,372,3,7,2,12,False,False,True,False
2012-12-11,2012,12,11,Tuesday,1,513,5,1,3,9,False,False,True,False
2013-12-22,2013,12,22,Sunday,1,874,8,7,4,19,False,False,True,False
2011-12-28,2011,12,28,Wednesday,1,630,6,3,0,9,False,False,True,False
2010-12-18,2010,12,18,Saturday,1,693,6,9,3,18,False,False,True,False
2014-11-12,2014,11,12,Wednesday,1,079,0,7,9,16,False,False,True,False
2016-09-19,2016,9,19,Monday,1,015,0,1,5,6,False,False,True,False
2012-12-10,2012,12,10,Monday,1,417,4,1,7,12,False,False,True,False
2013-12-21,2013,12,21,Saturday,1,380,3,8,0,11,False,False,True,False
2015-09-26,2015,9,26,Saturday,1,404,4,0,4,8,True,False,True,False
2011-12-27,2011,12,27,Tuesday,1,534,5,3,4,12,False,False,True,False
2010-12-17,2010,12,17,Friday,1,433,4,3,3,10,True,False,True,False
2014-11-11,2014,11,11,Tuesday,1,937,9,3,7,19,False,False,True,False
2012-12-09,2012,12,9,Sunday,1,297,2,9,7,18,False,False,True,False
2013-12-20,2013,12,20,Friday,1,114,1,1,4,6,True,False,True,False
2016-09-18,2016,9,18,Sunday,1,974,9,7,4,20,False,False,True,False
2011-12-26,2011,12,26,Monday,1,644,6,4,4,14,True,False,True,False
2016-07-28,2016,7,28,Thursday,1,030,0,3,0,3,True,False,True,False
2015-08-03,2015,8,3,Monday,1,804,8,0,4,12,False,False,True,False
2010-10-08,2010,10,8,Friday,1,766,7,6,6,19,True,False,True,False
2012-09-30,2012,9,30,Sunday,1,792,7,9,2,18,False,False,True,False
2013-10-10,2013,10,10,Thursday,1,415,4,1,5,10,False,False,True,False
2011-10-14,2011,10,14,Friday,1,948,9,4,8,21,False,False,True,False
2014-09-18,2014,9,18,Thursday,1,543,5,4,3,12,False,False,True,False
2010-10-07,2010,10,7,Thursday,1,059,0,5,9,14,False,False,True,False
2012-09-29,2012,9,29,Saturday,1,458,4,5,8,17,False,False,True,False
2016-07-27,2016,7,27,Wednesday,1,051,0,5,1,6,False,False,True,False
2015-08-02,2015,8,2,Sunday,1,120,1,2,0,3,False,False,True,False
2013-10-09,2013,10,9,Wednesday,1,405,4,0,5,9,False,False,True,False
2011-10-13,2011,10,13,Thursday,1,969,9,6,9,24,True,False,True,False
2014-09-17,2014,9,17,Wednesday,1,208,2,0,8,10,False,False,True,False
2010-10-06,2010,10,6,Wednesday,1,200,2,0,0,2,True,False,True,False
2012-09-28,2012,9,28,Friday,1,918,9,1,8,18,False,False,True,False
2013-10-08,2013,10,8,Tuesday,1,970,9,7,0,16,False,False,True,False
2016-07-26,2016,7,26,Tuesday,1,883,8,8,3,19,True,False,True,False
2015-08-01,2015,8,1,Saturday,1,279,2,7,9,18,False,False,True,False
2011-10-12,2011,10,12,Wednesday,1,730,7,3,0,10,False,False,True,False
2012-09-27,2012,9,27,Thursday,1,596,5,9,6,20,False,False,True,False
2010-10-05,2010,10,5,Tuesday,1,613,6,1,3,10,False,False,True,False
2014-09-16,2014,9,16,Tuesday,1,144,1,4,4,9,True,False,True,False
2013-10-07,2013,10,7,Monday,1,569,5,6,9,20,False,False,True,False
2011-10-11,2011,10,11,Tuesday,1,546,5,4,6,15,False,False,True,False
2015-07-31,2015,7,31,Friday,1,789,7,8,9,24,False,False,True,False
2016-07-25,2016,7,25,Monday,1,852,8,5,2,15,False,False,True,False
2012-09-26,2012,9,26,Wednesday,1,566,5,6,6,17,True,False,True,False
2010-10-04,2010,10,4,Monday,1,568,5,6,8,19,False,False,True,False
2013-10-06,2013,10,6,Sunday,1,274,2,7,4,13,False,False,True,False
2011-10-10,2011,10,10,Monday,1,451,4,5,1,10,False,False,True,False
2014-09-15,2014,9,15,Monday,1,281,2,8,1,11,False,False,True,False
2012-09-25,2012,9,25,Tuesday,1,882,8,8,2,18,True,False,True,False
2015-07-30,2015,7,30,Thursday,1,746,7,4,6,17,False,False,True,False
2010-10-03,2010,10,3,Sunday,1,336,3,3,6,12,True,False,True,False
2016-07-24,2016,7,24,Sunday,1,340,3,4,0,7,False,False,True,False
2013-10-05,2013,10,5,Saturday,1,620,6,2,0,8,False,False,True,False
2011-10-09,2011,10,9,Sunday,1,604,6,0,4,10,False,False,True,False
2014-09-14,2014,9,14,Sunday,1,925,9,2,5,16,False,False,True,False
2012-09-24,2012,9,24,Monday,1,829,8,2,9,19,False,False,True,False
2010-10-02,2010,10,2,Saturday,1,724,7,2,4,13,False,False,True,False
2013-10-04,2013,10,4,Friday,1,766,7,6,6,19,True,False,True,False
2011-10-08,2011,10,8,Saturday,1,721,7,2,1,10,False,False,True,False
2015-07-29,2015,7,29,Wednesday,1,914,9,1,4,14,False,False,True,False
2016-07-23,2016,7,23,Saturday,1,212,2,1,2,5,True,False,True,False
2012-09-23,2012,9,23,Sunday,1,742,7,4,2,13,False,False,True,False
2010-10-01,2010,10,1,Friday,1,021,0,2,1,3,False,False,True,False
2014-09-13,2014,9,13,Saturday,1,975,9,7,5,21,False,False,True,False
2013-10-03,2013,10,3,Thursday,1,433,4,3,3,10,True,False,True,False
2011-10-07,2011,10,7,Friday,1,586,5,8,6,19,False,False,True,False
2015-07-28,2015,7,28,Tuesday,1,265,2,6,5,13,False,False,True,False
2016-07-22,2016,7,22,Friday,1,006,0,0,6,6,True,False,True,False
